Frequency,Channel A,Channel B
3.14855576,-74.95454000,-118.13370000
3.14903259,-74.14629000,-113.05830000
3.14950943,-78.66378000,-107.83010000
3.14998627,-84.62814000,-106.79390000
3.15046310,-77.85770000,-106.55870000
3.15093994,-74.29255000,-107.21850000
3.15141678,-72.97411000,-126.10600000
3.15189362,-78.57481000,-111.69010000
3.15237045,-86.12717000,-113.78940000
3.15284729,-82.51397000,-110.12810000
3.15332413,-84.77957000,-107.56330000
3.15380096,-92.42722000,-108.09120000
3.15427780,-82.27528000,-115.20280000
3.15475464,-87.29602000,-113.24440000
3.15523148,-87.59106000,-108.61180000
3.15570831,-77.77530000,-109.72320000
3.15618515,-80.68613000,-111.32750000
3.15666199,-86.69385000,-113.12060000
3.15713882,-83.95457000,-111.96350000
3.15761566,-85.39870000,-116.42200000
3.15809250,-80.92892000,-117.33920000
3.15856934,-85.08068000,-114.75470000
3.15904617,-76.13498000,-114.50630000
3.15952301,-77.71429000,-111.73740000
3.15999985,-94.27949000,-116.10900000
3.16047668,-78.52554000,-114.65520000
3.16095352,-77.91800000,-109.68230000
3.16143036,-86.56325000,-108.15290000
3.16190720,-86.09431000,-109.29470000
3.16238403,-74.89960000,-112.15480000
3.16286087,-71.29836000,-115.23900000
3.16333771,-71.88818000,-116.83540000
3.16381454,-76.22292000,-109.93160000
3.16429138,-80.89507000,-110.81360000
3.16476822,-77.27547000,-120.91610000
3.16524506,-79.60043000,-120.09660000
3.16572189,-80.11352000,-116.62290000
3.16619873,-77.23519000,-120.19060000
3.16667557,-81.13778000,-114.29250000
3.16715240,-83.30522000,-108.41420000
3.16762924,-78.13818000,-112.24770000
3.16810608,-80.25489000,-115.84230000
3.16858292,-74.25262000,-111.68420000
3.16905975,-74.14674000,-112.73440000
3.16953659,-81.83398000,-125.50110000
3.17001343,-91.00243000,-118.10870000
3.17049026,-74.99702000,-126.63370000
3.17096710,-72.75197000,-118.05560000
3.17144394,-78.52711000,-111.24680000
3.17192078,-75.53275000,-111.73360000
3.17239761,-73.46671000,-120.51600000
3.17287445,-75.60411000,-113.09140000
3.17335129,-80.42902000,-117.90430000
3.17382813,-86.56580000,-116.61340000
3.17430496,-91.80882000,-113.26360000
3.17478180,-85.15923000,-113.73590000
3.17525864,-80.45947000,-122.68330000
3.17573547,-86.09641000,-113.35150000
3.17621231,-91.08810000,-108.55210000
3.17668915,-85.19890000,-110.60520000
3.17716599,-76.01263000,-113.80150000
3.17764282,-74.31143000,-111.22730000
3.17811966,-77.11736000,-116.23620000
3.17859650,-84.36722000,-115.43270000
3.17907333,-86.64383000,-116.56770000
3.17955017,-97.22841000,-122.67190000
3.18002701,-80.59062000,-109.76200000
3.18050385,-79.41296000,-107.39990000
3.18098068,-75.52785000,-113.61850000
3.18145752,-74.25389000,-118.30030000
3.18193436,-76.78699000,-112.68870000
3.18241119,-81.34451000,-110.07810000
3.18288803,-84.09607000,-109.09340000
3.18336487,-78.98679000,-115.66870000
3.18384171,-81.88712000,-116.76390000
3.18431854,-105.37470000,-112.58030000
3.18479538,-87.80816000,-114.26980000
3.18527222,-81.50276000,-120.53270000
3.18574905,-77.58427000,-125.08580000
3.18622589,-79.60822000,-110.46140000
3.18670273,-87.24579000,-111.37180000
3.18717957,-83.40405000,-115.23370000
3.18765640,-82.38225000,-114.94240000
3.18813324,-81.37878000,-133.55190000
3.18861008,-80.40752000,-110.89090000
3.18908691,-85.38586000,-110.43520000
3.18956375,-80.91911000,-113.11740000
3.19004059,-85.26317000,-117.31790000
3.19051743,-78.95951000,-116.18420000
3.19099426,-82.91009000,-112.36470000
3.19147110,-92.05988000,-109.57570000
3.19194794,-80.86821000,-111.69180000
3.19242477,-82.30917000,-117.35470000
3.19290161,-81.50185000,-123.13430000
3.19337845,-76.35750000,-119.74300000
3.19385529,-77.51003000,-120.24430000
3.19433212,-87.62903000,-115.96930000
3.19480896,-74.72945000,-117.53060000
3.19528580,-74.59174000,-128.69410000
3.19576263,-79.65398000,-124.66660000
3.19623947,-80.68844000,-120.51220000
3.19671631,-78.85781000,-120.47110000
3.19719315,-75.72511000,-128.82880000
3.19766998,-75.50063000,-123.41770000
3.19814682,-80.20065000,-116.20840000
3.19862366,-83.25031000,-113.00150000
3.19910049,-81.17298000,-121.33810000
3.19957733,-78.77879000,-115.43060000
3.20005417,-78.91893000,-112.37840000
3.20053101,-80.40219000,-110.52770000
3.20100784,-78.10607000,-116.35430000
3.20148468,-75.03474000,-113.94870000
3.20196152,-71.61550000,-112.80020000
3.20243835,-72.89203000,-110.72850000
3.20291519,-76.11923000,-108.51580000
3.20339203,-78.11149000,-113.41070000
3.20386887,-73.27235000,-112.68700000
3.20434570,-71.20264000,-113.19900000
3.20482254,-78.22237000,-114.07050000
3.20529938,-77.57307000,-111.19200000
3.20577621,-77.83936000,-116.57560000
3.20625305,-80.11567000,-120.56600000
3.20672989,-75.28935000,-113.05600000
3.20720673,-77.22868000,-112.98410000
3.20768356,-81.43103000,-113.92940000
3.20816040,-103.86060000,-109.48130000
3.20863724,-81.67876000,-111.49760000
3.20911407,-81.76850000,-131.49410000
3.20959091,-87.51962000,-125.05020000
3.21006775,-82.05554000,-122.95370000
3.21054459,-76.23457000,-118.59360000
3.21102142,-77.17245000,-118.24910000
3.21149826,-80.21034000,-123.82270000
3.21197510,-81.20348000,-121.97060000
3.21245193,-75.46356000,-113.42960000
3.21292877,-71.10410000,-120.11150000
3.21340561,-72.06399000,-123.90920000
3.21388245,-76.88953000,-123.00080000
3.21435928,-74.04433000,-117.85180000
3.21483612,-74.09503000,-122.84240000
3.21531296,-78.80888000,-117.33040000
3.21578979,-88.32694000,-113.07520000
3.21626663,-79.83836000,-111.50110000
3.21674347,-92.51839000,-115.12080000
3.21722031,-86.58249000,-113.94970000
3.21769714,-84.26030000,-115.08570000
3.21817398,-85.19222000,-115.94180000
3.21865082,-100.72280000,-111.46420000
3.21912766,-82.40142000,-108.04530000
3.21960449,-76.83828000,-108.95490000
3.22008133,-77.66548000,-115.38990000
3.22055817,-91.72116000,-129.43360000
3.22103500,-77.90469000,-117.35400000
3.22151184,-83.01479000,-118.83670000
3.22198868,-85.11932000,-128.12690000
3.22246552,-78.57980000,-117.66890000
3.22294235,-75.22918000,-114.22840000
3.22341919,-71.87649000,-110.57430000
3.22389603,-74.16442000,-112.89590000
3.22437286,-82.28128000,-122.66350000
3.22484970,-79.41512000,-124.07920000
3.22532654,-81.06744000,-122.10820000
3.22580338,-83.31369000,-132.72490000
3.22628021,-83.10095000,-117.28420000
3.22675705,-86.84622000,-110.95880000
3.22723389,-81.37468000,-111.62490000
3.22771072,-73.81569000,-113.01350000
3.22818756,-75.02437000,-110.07450000
3.22866440,-87.90322000,-111.91570000
3.22914124,-80.97040000,-125.24000000
3.22961807,-82.67963000,-117.55020000
3.23009491,-81.59859000,-121.01250000
3.23057175,-83.63843000,-116.60340000
3.23104858,-77.46711000,-120.78110000
3.23152542,-80.12070000,-117.33940000
3.23200226,-87.04914000,-114.41670000
3.23247910,-81.03650000,-115.36340000
3.23295593,-85.10738000,-116.84330000
3.23343277,-99.72842000,-112.58420000
3.23390961,-86.83491000,-113.71740000
3.23438644,-82.99265000,-116.81710000
3.23486328,-78.72333000,-123.96140000
3.23534012,-76.18589000,-114.71880000
3.23581696,-78.28642000,-113.37360000
3.23629379,-77.30515000,-113.00340000
3.23677063,-74.23132000,-112.53690000
3.23724747,-75.48478000,-111.90280000
3.23772430,-82.46703000,-129.01520000
3.23820114,-78.28665000,-115.34760000
3.23867798,-93.28348000,-117.46680000
3.23915482,-77.49391000,-118.44500000
3.23963165,-74.64024000,-114.55510000
3.24010849,-76.19731000,-113.64960000
3.24058533,-89.49350000,-114.31240000
3.24106216,-75.88773000,-111.11180000
3.24153900,-71.66537000,-114.09330000
3.24201584,-71.56531000,-123.33490000
3.24249268,-75.68498000,-122.28160000
3.24296951,-85.21179000,-121.61000000
3.24344635,-78.80379000,-120.05300000
3.24392319,-74.35131000,-116.02690000
3.24440002,-76.63839000,-114.62810000
3.24487686,-82.19922000,-115.36500000
3.24535370,-85.60115000,-116.11890000
3.24583054,-84.78712000,-113.35670000
3.24630737,-87.21872000,-117.37410000
3.24678421,-85.78627000,-115.93210000
3.24726105,-75.21989000,-113.97030000
3.24773788,-76.22786000,-119.11730000
3.24821472,-89.26314000,-111.49960000
3.24869156,-78.64837000,-112.20410000
3.24916840,-81.60760000,-115.89010000
3.24964523,-77.07846000,-119.95520000
3.25012207,-79.66109000,-116.21800000
3.25059891,-91.47231000,-118.17490000
3.25107574,-90.11469000,-116.25860000
3.25155258,-82.44088000,-119.82690000
3.25202942,-79.69296000,-112.54140000
3.25250626,-78.48392000,-111.35110000
3.25298309,-79.13347000,-110.62600000
3.25345993,-80.56110000,-108.30090000
3.25393677,-82.97134000,-109.27330000
3.25441360,-87.82383000,-118.16330000
3.25489044,-85.03742000,-118.15940000
3.25536728,-78.75626000,-120.46530000
3.25584412,-77.27946000,-108.95580000
3.25632095,-80.84145000,-107.38480000
3.25679779,-82.00097000,-111.27630000
3.25727463,-80.53593000,-111.97590000
3.25775146,-78.76990000,-110.49500000
3.25822830,-79.95497000,-113.00350000
3.25870514,-84.62718000,-113.91690000
3.25918198,-86.30917000,-113.70780000
3.25965881,-83.10055000,-118.38070000
3.26013565,-74.22829000,-117.16330000
3.26061249,-72.53915000,-109.64720000
3.26108932,-71.88510000,-116.25500000
3.26156616,-76.50814000,-123.57670000
3.26204300,-84.71046000,-117.57540000
3.26251984,-79.99728000,-124.00490000
3.26299667,-97.44633000,-114.94030000
3.26347351,-79.76421000,-110.53700000
3.26395035,-77.73843000,-112.14600000
3.26442719,-81.94573000,-117.14200000
3.26490402,-78.82322000,-119.48870000
3.26538086,-79.12848000,-119.71740000
3.26585770,-90.42972000,-112.78500000
3.26633453,-84.74999000,-111.72940000
3.26681137,-84.36337000,-117.81210000
3.26728821,-88.98839000,-117.47110000
3.26776505,-130.59810000,-109.66800000
3.26824188,-84.05663000,-111.42310000
3.26871872,-78.97180000,-123.50970000
3.26919556,-76.51699000,-116.88430000
3.26967239,-77.30708000,-119.79690000
3.27014923,-77.88892000,-118.98790000
3.27062607,-80.90370000,-108.98850000
3.27110291,-78.94770000,-108.01840000
3.27157974,-77.75418000,-109.55530000
3.27205658,-83.17143000,-111.33160000
3.27253342,-85.36583000,-121.83320000
3.27301025,-86.32097000,-114.74910000
3.27348709,-79.76060000,-112.54910000
3.27396393,-77.12252000,-113.82970000
3.27444077,-80.90669000,-114.83570000
3.27491760,-72.56751000,-123.73810000
3.27539444,-70.90123000,-128.98490000
3.27587128,-77.98711000,-114.96390000
3.27634811,-80.87601000,-112.61770000
3.27682495,-76.43890000,-113.65040000
3.27730179,-81.92043000,-116.62830000
3.27777863,-85.48440000,-123.14900000
3.27825546,-83.14483000,-113.46160000
3.27873230,-85.27645000,-109.35250000
3.27920914,-77.36909000,-112.64700000
3.27968597,-75.33612000,-112.27100000
3.28016281,-80.39413000,-111.85410000
3.28063965,-77.15392000,-112.44480000
3.28111649,-81.27122000,-115.22780000
3.28159332,-84.84079000,-111.09170000
3.28207016,-78.09689000,-119.76680000
3.28254700,-83.01447000,-113.90770000
3.28302383,-82.73971000,-110.75030000
3.28350067,-77.53234000,-113.65550000
3.28397751,-75.69521000,-113.08920000
3.28445435,-77.44791000,-110.81020000
3.28493118,-83.78474000,-112.96500000
3.28540802,-79.37199000,-118.02190000
3.28588486,-79.16929000,-114.55460000
3.28636169,-72.12075000,-116.22860000
3.28683853,-73.45508000,-112.37310000
3.28731537,-78.71199000,-111.68750000
3.28779221,-83.16796000,-114.79590000
3.28826904,-81.91143000,-116.82870000
3.28874588,-81.58250000,-113.53420000
3.28922272,-80.61113000,-112.90580000
3.28969955,-83.51184000,-120.39310000
3.29017639,-77.87858000,-131.31230000
3.29065323,-75.80615000,-115.59190000
3.29113007,-82.19092000,-111.11570000
3.29160690,-82.54320000,-115.38600000
3.29208374,-83.06007000,-120.09550000
3.29256058,-80.88287000,-116.81490000
3.29303741,-83.28109000,-116.16260000
3.29351425,-83.53687000,-113.76930000
3.29399109,-87.54322000,-112.59330000
3.29446793,-81.77679000,-112.69450000
3.29494476,-81.79338000,-115.12620000
3.29542160,-104.42840000,-127.87130000
3.29589844,-88.13115000,-113.85100000
3.29637527,-82.50637000,-109.82890000
3.29685211,-81.27290000,-107.29060000
3.29732895,-90.11371000,-108.81530000
3.29780579,-82.93461000,-114.33480000
3.29828262,-78.87114000,-112.62360000
3.29875946,-78.32773000,-112.45840000
3.29923630,-76.95819000,-114.09660000
3.29971313,-77.80812000,-112.60910000
3.30018997,-77.66102000,-113.15780000
3.30066681,-81.03921000,-118.92780000
3.30114365,-87.01764000,-127.95330000
3.30162048,-79.72791000,-116.22230000
3.30209732,-82.26201000,-111.80660000
3.30257416,-85.01277000,-114.38480000
3.30305099,-77.91458000,-118.35060000
3.30352783,-76.40552000,-116.89850000
3.30400467,-87.60314000,-111.64000000
3.30448151,-79.30367000,-110.41920000
3.30495834,-74.74570000,-108.43290000
3.30543518,-74.49630000,-111.13880000
3.30591202,-76.70197000,-115.13760000
3.30638885,-77.58585000,-112.06340000
3.30686569,-74.50776000,-110.80490000
3.30734253,-79.90253000,-110.84100000
3.30781937,-89.56427000,-109.26510000
3.30829620,-82.01149000,-107.16550000
3.30877304,-77.57664000,-110.04820000
3.30924988,-79.46623000,-111.09650000
3.30972672,-89.78240000,-109.78980000
3.31020355,-92.45106000,-113.05880000
3.31068039,-81.57093000,-122.09760000
3.31115723,-82.31415000,-112.06220000
3.31163406,-103.96660000,-110.13220000
3.31211090,-78.45626000,-118.50030000
3.31258774,-73.41334000,-129.63990000
3.31306458,-79.79157000,-114.46290000
3.31354141,-80.93292000,-109.02780000
3.31401825,-82.62450000,-111.25640000
3.31449509,-81.59878000,-117.63040000
3.31497192,-77.58018000,-117.61140000
3.31544876,-79.16426000,-119.04580000
3.31592560,-82.79727000,-124.39080000
3.31640244,-81.17216000,-116.24950000
3.31687927,-82.19804000,-122.66920000
3.31735611,-82.74280000,-112.80980000
3.31783295,-79.42010000,-108.53330000
3.31830978,-76.90199000,-109.56510000
3.31878662,-77.84135000,-110.56310000
3.31926346,-81.78416000,-110.91970000
3.31974030,-80.87795000,-114.93690000
3.32021713,-78.03494000,-126.99330000
3.32069397,-75.94642000,-131.80140000
3.32117081,-79.72794000,-117.18000000
3.32164764,-79.77467000,-112.83770000
3.32212448,-81.14874000,-126.57820000
3.32260132,-77.94864000,-108.80430000
3.32307816,-76.43143000,-109.94940000
3.32355499,-81.11607000,-110.52520000
3.32403183,-86.95276000,-110.27470000
3.32450867,-82.94489000,-111.77750000
3.32498550,-90.62370000,-110.05020000
3.32546234,-87.22198000,-111.62270000
3.32593918,-84.74010000,-115.43180000
3.32641602,-84.80788000,-132.98420000
3.32689285,-80.55061000,-123.52880000
3.32736969,-87.21177000,-113.95740000
3.32784653,-88.67361000,-108.77330000
3.32832336,-84.02029000,-108.97370000
3.32880020,-78.00885000,-112.43390000
3.32927704,-73.05268000,-114.36810000
3.32975388,-74.33699000,-112.76880000
3.33023071,-77.52882000,-112.76210000
3.33070755,-79.65556000,-112.77430000
3.33118439,-87.17902000,-111.39730000
3.33166122,-83.21403000,-114.00660000
3.33213806,-86.76388000,-116.79180000
3.33261490,-79.85223000,-122.86490000
3.33309174,-84.13995000,-119.14400000
3.33356857,-78.01067000,-117.03110000
3.33404541,-77.59178000,-118.71340000
3.33452225,-88.88702000,-116.77300000
3.33499908,-83.44496000,-124.16970000
3.33547592,-79.07890000,-129.54420000
3.33595276,-78.23071000,-131.21390000
3.33642960,-81.97737000,-121.42380000
3.33690643,-79.06562000,-115.03230000
3.33738327,-73.12892000,-111.93850000
3.33786011,-71.50060000,-115.15510000
3.33833694,-72.17025000,-135.32340000
3.33881378,-74.79897000,-125.74140000
3.33929062,-80.22571000,-119.18080000
3.33976746,-94.16718000,-115.73520000
3.34024429,-78.39589000,-113.76130000
3.34072113,-77.12183000,-113.84420000
3.34119797,-79.38747000,-113.66330000
3.34167480,-88.57948000,-119.28170000
3.34215164,-78.42671000,-116.32470000
3.34262848,-75.06487000,-116.95810000
3.34310532,-76.16681000,-117.88510000
3.34358215,-79.34221000,-119.38230000
3.34405899,-83.24899000,-116.98870000
3.34453583,-82.39368000,-121.46610000
3.34501266,-98.21120000,-127.59850000
3.34548950,-86.23956000,-118.26550000
3.34596634,-80.59440000,-116.27370000
3.34644318,-74.47907000,-114.11830000
3.34692001,-75.97455000,-108.22370000
3.34739685,-77.80540000,-109.37160000
3.34787369,-77.04594000,-124.88110000
3.34835052,-83.08858000,-114.59800000
3.34882736,-76.18995000,-111.35470000
3.34930420,-81.14827000,-110.49540000
3.34978104,-88.93401000,-111.00060000
3.35025787,-78.71854000,-113.08340000
3.35073471,-74.39206000,-114.84980000
3.35121155,-74.84387000,-110.78470000
3.35168839,-80.97372000,-112.90220000
3.35216522,-80.08366000,-123.87030000
3.35264206,-79.11820000,-117.47240000
3.35311890,-83.94822000,-119.83580000
3.35359573,-75.09425000,-114.14610000
3.35407257,-76.10084000,-126.49790000
3.35454941,-88.89255000,-118.81400000
3.35502625,-84.03382000,-115.00870000
3.35550308,-94.71773000,-127.12490000
3.35597992,-88.54114000,-127.79330000
3.35645676,-91.22095000,-124.66270000
3.35693359,-87.91080000,-116.65700000
3.35741043,-83.61156000,-116.27420000
3.35788727,-79.61857000,-116.86100000
3.35836411,-79.02832000,-117.74720000
3.35884094,-83.37498000,-121.96890000
3.35931778,-81.21219000,-115.72330000
3.35979462,-76.88991000,-109.15000000
3.36027145,-83.82303000,-114.58230000
3.36074829,-81.15918000,-115.09350000
3.36122513,-77.67332000,-117.90020000
3.36170197,-80.22140000,-113.99460000
3.36217880,-88.34911000,-111.51180000
3.36265564,-82.87140000,-110.00470000
3.36313248,-76.75043000,-110.14620000
3.36360931,-74.44826000,-107.96210000
3.36408615,-78.04694000,-106.14460000
3.36456299,-77.77638000,-105.79750000
3.36503983,-77.25108000,-105.87840000
3.36551666,-78.59979000,-107.27690000
3.36599350,-87.22888000,-114.81130000
3.36647034,-82.84636000,-120.61360000
3.36694717,-78.28526000,-117.67180000
3.36742401,-78.92188000,-109.11910000
3.36790085,-81.28315000,-108.29600000
3.36837769,-84.75308000,-111.32200000
3.36885452,-98.57845000,-110.31760000
3.36933136,-81.75319000,-109.06560000
3.36980820,-80.08361000,-113.89960000
3.37028503,-87.05542000,-112.93430000
3.37076187,-75.92279000,-110.89400000
3.37123871,-73.92780000,-115.89910000
3.37171555,-74.76572000,-115.92030000
3.37219238,-72.45148000,-109.36220000
3.37266922,-74.56096000,-107.74140000
3.37314606,-78.90371000,-111.16580000
3.37362289,-77.77220000,-114.49910000
3.37409973,-77.27523000,-111.84210000
3.37457657,-77.67756000,-107.44650000
3.37505341,-80.86833000,-106.82790000
3.37553024,-83.31186000,-111.58740000
3.37600708,-83.66777000,-116.74320000
3.37648392,-75.77564000,-116.56150000
3.37696075,-77.04665000,-115.24800000
3.37743759,-82.69917000,-125.09840000
3.37791443,-79.16808000,-123.17600000
3.37839127,-82.64250000,-118.25010000
3.37886810,-81.82143000,-113.53800000
3.37934494,-76.03662000,-112.39170000
3.37982178,-76.61393000,-120.51100000
3.38029861,-91.36524000,-119.72050000
3.38077545,-77.75114000,-123.67700000
3.38125229,-79.71210000,-122.07320000
3.38172913,-83.78532000,-140.90480000
3.38220596,-85.76361000,-109.66380000
3.38268280,-85.18967000,-105.81820000
3.38315964,-77.07959000,-107.55230000
3.38363647,-76.28545000,-112.66320000
3.38411331,-78.34350000,-120.24830000
3.38459015,-75.71114000,-118.85620000
3.38506699,-74.62847000,-122.31350000
3.38554382,-80.85064000,-123.50610000
3.38602066,-80.32088000,-120.17200000
3.38649750,-77.68182000,-120.06170000
3.38697433,-80.56934000,-123.25900000
3.38745117,-88.17239000,-123.11480000
3.38792801,-80.70694000,-121.88430000
3.38840485,-76.60359000,-123.31380000
3.38888168,-75.19317000,-113.66390000
3.38935852,-74.01470000,-114.31510000
3.38983536,-76.30995000,-116.43910000
3.39031219,-79.38521000,-112.40870000
3.39078903,-77.41994000,-110.71440000
3.39126587,-76.17175000,-116.10260000
3.39174271,-85.69586000,-123.74790000
3.39221954,-77.53371000,-111.60090000
3.39269638,-82.43245000,-110.26350000
3.39317322,-74.73611000,-127.65510000
3.39365005,-77.35661000,-110.73050000
3.39412689,-83.28147000,-109.69310000
3.39460373,-76.32715000,-112.90670000
3.39508057,-79.75889000,-118.32600000
3.39555740,-85.70290000,-119.79130000
3.39603424,-88.58813000,-118.91070000
3.39651108,-77.21764000,-112.25280000
3.39698792,-78.17484000,-112.75140000
3.39746475,-83.26878000,-114.23220000
3.39794159,-79.55547000,-114.27940000
3.39841843,-83.92200000,-111.09010000
3.39889526,-84.98363000,-107.56950000
3.39937210,-80.07082000,-108.55350000
3.39984894,-81.08553000,-115.26250000
3.40032578,-85.20824000,-120.63730000
3.40080261,-82.46449000,-121.36690000
3.40127945,-85.43448000,-113.33400000
3.40175629,-87.23618000,-115.20420000
3.40223312,-79.50996000,-111.27900000
3.40270996,-79.04135000,-110.04100000
3.40318680,-81.62387000,-113.86830000
3.40366364,-83.10808000,-119.38680000
3.40414047,-89.18195000,-113.73630000
3.40461731,-83.09741000,-117.94220000
3.40509415,-75.89398000,-122.31450000
3.40557098,-73.86082000,-119.10990000
3.40604782,-74.43679000,-123.61170000
3.40652466,-75.94633000,-115.48660000
3.40700150,-79.12213000,-117.38900000
3.40747833,-78.84105000,-113.99250000
3.40795517,-74.10603000,-128.28270000
3.40843201,-73.52399000,-121.91060000
3.40890884,-75.51100000,-114.99600000
3.40938568,-80.49651000,-115.11480000
3.40986252,-83.66040000,-116.36060000
3.41033936,-81.61031000,-117.89170000
3.41081619,-81.84413000,-115.99110000
3.41129303,-74.71638000,-124.81250000
3.41176987,-75.70132000,-116.52800000
3.41224670,-81.88474000,-119.08500000
3.41272354,-92.75608000,-113.38190000
3.41320038,-83.66386000,-117.39180000
3.41367722,-75.90453000,-110.14610000
3.41415405,-75.03419000,-118.13160000
3.41463089,-78.65231000,-120.31190000
3.41510773,-80.81598000,-116.40290000
3.41558456,-78.72097000,-110.92850000
3.41606140,-76.90469000,-109.28510000
3.41653824,-74.94229000,-107.71890000
3.41701508,-76.80946000,-109.76010000
3.41749191,-80.71227000,-108.63620000
3.41796875,-84.25955000,-112.67270000
3.41844559,-84.43359000,-116.26960000
3.41892242,-95.87632000,-116.74880000
3.41939926,-81.73199000,-117.29570000
3.41987610,-74.68556000,-113.01160000
3.42035294,-79.43999000,-112.41780000
3.42082977,-78.46064000,-112.58080000
3.42130661,-76.96857000,-121.27300000
3.42178345,-78.36977000,-120.16270000
3.42226028,-76.68524000,-127.33620000
3.42273712,-81.25240000,-113.65490000
3.42321396,-83.56084000,-115.10430000
3.42369080,-82.10382000,-121.54460000
3.42416763,-84.31929000,-122.28420000
3.42464447,-77.98305000,-112.84420000
3.42512131,-76.30309000,-112.86130000
3.42559814,-77.40933000,-116.00110000
3.42607498,-76.27757000,-116.17660000
3.42655182,-75.87895000,-124.60150000
3.42702866,-76.89957000,-120.47660000
3.42750549,-72.65428000,-119.76870000
3.42798233,-73.45670000,-120.71400000
3.42845917,-75.35310000,-110.36340000
3.42893600,-75.23817000,-112.22430000
3.42941284,-77.32834000,-127.88750000
3.42988968,-72.96639000,-110.19000000
3.43036652,-74.07541000,-109.76360000
3.43084335,-80.53860000,-120.57120000
3.43132019,-79.62643000,-111.52220000
3.43179703,-78.60494000,-114.12750000
3.43227386,-76.77444000,-124.34220000
3.43275070,-79.66823000,-125.04410000
3.43322754,-83.81323000,-115.83320000
3.43370438,-81.07476000,-110.64850000
3.43418121,-81.56147000,-110.23360000
3.43465805,-78.96442000,-112.12050000
3.43513489,-78.64737000,-114.96430000
3.43561172,-78.22452000,-114.01160000
3.43608856,-75.75598000,-110.18270000
3.43656540,-75.00626000,-108.72920000
3.43704224,-79.38489000,-110.57770000
3.43751907,-80.53939000,-111.16840000
3.43799591,-79.66833000,-107.88350000
3.43847275,-85.73445000,-106.58800000
3.43894958,-85.24772000,-110.21060000
3.43942642,-80.67964000,-111.02260000
3.43990326,-78.62868000,-109.45620000
3.44038010,-86.47699000,-109.07000000
3.44085693,-104.80750000,-109.44270000
3.44133377,-105.18380000,-112.51610000
3.44181061,-85.32851000,-114.80450000
3.44228745,-75.75980000,-113.56730000
3.44276428,-73.59293000,-114.18400000
3.44324112,-73.07278000,-114.70870000
3.44371796,-72.48087000,-115.77110000
3.44419479,-77.89937000,-113.72000000
3.44467163,-83.32748000,-109.47410000
3.44514847,-74.59806000,-111.07100000
3.44562531,-76.18808000,-112.11360000
3.44610214,-81.04295000,-110.53710000
3.44657898,-76.08578000,-113.03270000
3.44705582,-75.77348000,-112.84220000
3.44753265,-77.56303000,-117.15270000
3.44800949,-79.19287000,-116.16380000
3.44848633,-83.78955000,-119.60020000
3.44896317,-79.97611000,-113.96490000
3.44944000,-75.11305000,-110.30150000
3.44991684,-74.73459000,-111.06020000
3.45039368,-79.07044000,-113.50420000
3.45087051,-89.58523000,-111.40970000
3.45134735,-89.45006000,-118.77420000
3.45182419,-82.84221000,-112.65540000
3.45230103,-84.52866000,-111.98640000
3.45277786,-87.38168000,-111.76870000
3.45325470,-86.92715000,-116.87800000
3.45373154,-79.73808000,-119.32400000
3.45420837,-76.38055000,-121.67940000
3.45468521,-79.21638000,-128.74580000
3.45516205,-82.07533000,-121.89450000
3.45563889,-81.87895000,-117.01030000
3.45611572,-80.26270000,-116.19460000
3.45659256,-78.42665000,-121.03450000
3.45706940,-84.46507000,-119.75110000
3.45754623,-80.76439000,-116.18950000
3.45802307,-74.33910000,-115.46820000
3.45849991,-75.01954000,-120.28600000
3.45897675,-82.07013000,-127.94950000
3.45945358,-90.68627000,-119.80270000
3.45993042,-83.57110000,-111.30290000
3.46040726,-82.08489000,-110.37910000
3.46088409,-94.22443000,-110.94360000
3.46136093,-85.21448000,-114.61370000
3.46183777,-86.29683000,-112.09750000
3.46231461,-82.63040000,-107.67780000
3.46279144,-87.61559000,-112.28750000
3.46326828,-83.36316000,-113.10240000
3.46374512,-83.75202000,-113.54010000
3.46422195,-86.87409000,-116.35700000
3.46469879,-90.12669000,-111.55720000
3.46517563,-87.58762000,-116.37700000
3.46565247,-93.61378000,-122.52340000
3.46612930,-77.41238000,-122.13830000
3.46660614,-79.37650000,-118.61220000
3.46708298,-82.40913000,-116.59990000
3.46755981,-77.27999000,-123.93400000
3.46803665,-81.23160000,-125.33790000
3.46851349,-82.90352000,-116.99560000
3.46899033,-80.11184000,-110.58350000
3.46946716,-86.23230000,-109.55880000
3.46994400,-86.10760000,-114.61610000
3.47042084,-83.44662000,-125.27770000
3.47089767,-78.97881000,-120.27990000
3.47137451,-80.16959000,-124.81730000
3.47185135,-101.42660000,-111.58490000
3.47232819,-88.38993000,-106.51340000
3.47280502,-91.13792000,-106.94830000
3.47328186,-98.54057000,-105.74120000
3.47375870,-90.49137000,-106.70660000
3.47423553,-90.34277000,-110.97320000
3.47471237,-83.61503000,-115.42780000
3.47518921,-76.42659000,-121.88240000
3.47566605,-77.66335000,-114.38890000
3.47614288,-82.59073000,-114.45280000
3.47661972,-89.17862000,-126.67640000
3.47709656,-84.86604000,-119.29490000
3.47757339,-74.39423000,-116.01870000
3.47805023,-71.39404000,-120.13710000
3.47852707,-75.40266000,-118.94620000
3.47900391,-85.71890000,-118.20820000
3.47948074,-81.99395000,-120.56690000
3.47995758,-80.07340000,-115.52520000
3.48043442,-93.50197000,-119.44810000
3.48091125,-79.11549000,-119.47040000
3.48138809,-80.21780000,-115.60330000
